cap-diameter,stem-height,stem-width
0.086895336,0.854238102,0.279014171
-0.104300908,0.987806513,0.342734167
-0.093461073,1.003904971,0.44784248
0.202699622,1.17356546,0.579390933
0.168175195,0.958028434,0.396244723
-0.030370225,1.097342592,0.552648217
0.105413656,1.0197002,0.365912031
-0.2184262,0.927158906,0.334923876
-0.371715944,1.025935821,0.287137964
-0.030370225,1.15781276,0.605665806
-0.010040635,1.100189031,0.476527141
-0.194713981,0.981279698,0.418582991
0.236321437,1.130872108,0.552648217
0.141655991,0.858036871,0.388721249
-0.115238477,1.08296235,0.334923876
-0.020163536,0.902344122,0.469408439
0.227997727,0.887830646,0.327070521
-0.104300908,0.944447924,0.358227717
-0.148657858,0.891482384,0.350501936
0,1.0197002,0.425953219
0.086895336,1.050423522,0.425953219
-0.093461073,0.858036871,0.096414093
-0.104300908,1.000709892,0.504662491
0,1.050423522,0.262624361
0,1.09448637,0.433286256
0,1.050423522,0.262624361
0.009959852,1.038269347,0.418582991
-0.442114697,0.842738961,0.334923876
-0.148657858,1.003904971,0.388721249
-0.082717041,0.944447924,0.160014268
-0.020163536,1.074213379,0.403729196
-0.082717041,1.029036295,0.418582991
0.185553618,1.08005623,0.440582535
0.185553618,1.136330864,0.532272314
-0.061508939,0.954653768,0.237674277
-0.194713981,1.100189031,0.44784248
0.244591953,1.111478235,0.462255026
0.260976403,1.053434625,0.462255026
-0.206510969,0.803247833,0.350501936
0.114571924,1.077139929,0.425953219
-0.051041288,1.062403285,0.511613322
0.077533049,1.088744318,0.572749865
0.058596409,0.964737468,0.411175133
-0.206510969,0.799196368,0.142144226
-0.040662271,1.165726682,0.552648217
-0.206510969,1.038269347,0.476527141
-0.148657858,0.947863619,0.365912031
0.077533049,1.133605984,0.559378816
-0.171464443,1.025935821,0.381158299
-0.020163536,1.130872108,0.579390933
0.086895336,1.0197002,0.469408439
-0.030370225,1.130872108,0.403729196
0.009959852,1.03212532,0.433286256
-0.104300908,1.025935821,0.319173546
-0.344724232,0.850422293,0.203696462
0.01984036,1.100189031,0.483611519
-0.126275775,1.013417793,0.418582991
0.03936891,1.21167847,0.579390933
0.029642925,1.147141556,0.483611519
0.159396598,0.937574756,0.411175133
-0.082717041,0.977997182,0.525417886
-0.126275775,1.088744318,0.295215191
0.293139103,1.16834789,0.592585663
-0.093461073,1.016564887,0.327070521
-0.051041288,0.974701799,0.229257432
-0.040662271,1.038269347,0.476527141
0.077533049,1.03212532,0.262624361
-0.082717041,1.133605984,0.504662491
0.096188495,0.964737468,0.44784248
-0.115238477,1.077139929,0.425953219
-0.137414861,0.997502598,0.237674277
-0.040662271,0.786925536,0.160014268
-0.061508939,0.947863619,0.365912031
-0.148657858,0.997502598,0.295215191
0.3010575,1.013417793,0.365912031
0.168175195,1.21167847,0.599139913
-0.183032641,0.898738994,0.433286256
-0.171464443,1.189022977,0.552648217
-0.160006963,0.902344122,0.381158299
0.159396598,0.991050999,0.637879635
0.194155238,1.0916203,0.490661955
0.260976403,1.176161923,0.358227717
-0.126275775,0.916613027,0.396244723
-0.082717041,0.997502598,0.303246464
0.096188495,0.977997182,0.295215191
-0.206510969,1.152494378,0.504662491
-0.010040635,1.041324509,0.579390933
-0.254908692,0.786925536,0.124036779
0.316752154,1.068329252,0.425953219
-0.115238477,1.016564887,0.254357051
0.105413656,1.125377141,0.483611519
0.086895336,1.038269347,0.504662491
0.058596409,1.074213379,0.483611519
0.086895336,1.025935821,0.418582991
-0.040662271,1.08296235,0.559378816
0.141655991,1.050423522,0.381158299
-0.072066935,0.902344122,0.342734167
-0.331461327,0.916613027,0.411175133
-0.010040635,1.103025752,0.44784248
0.227997727,1.088744318,0.559378816
0.029642925,0.880479655,0.411175133
0.141655991,1.03212532,0.396244723
0.096188495,1.155157848,0.681863263
-0.030370225,0.954653768,0.303246464
0.185553618,1.25047379,0.566079261
-0.126275775,1.050423522,0.311232386
-0.160006963,0.951265532,0.411175133
-0.030370225,1.108670291,0.418582991
-0.171464443,0.90950865,0.334923876
0.285172464,1.053434625,0.425953219
0.049019641,1.056434904,0.342734167
0.049019641,1.047401519,0.490661955
-0.020163536,1.029036295,0.490661955
0.285172464,1.25047379,0.663167955
0.009959852,1.09448637,0.605665806
0.194155238,1.050423522,0.262624361
-0.148657858,1.08005623,0.504662491
-0.051041288,1.010258833,0.51853167
0.269091798,1.053434625,0.411175133
0.269091798,1.257547817,0.599139913
-0.061508939,1.016564887,0.44784248
-0.23046236,0.984549443,0.411175133
-0.148657858,0.971393451,0.358227717
-0.072066935,0.944447924,0.358227717
0.33994812,1.238546224,0.566079261
0.049019641,1.228877599,0.625076137
0.096188495,1.181330451,0.618633641
0.03936891,1.136330864,0.365912031
-0.010040635,1.108670291,0.51853167
0.194155238,1.04436854,0.586002766
0.086895336,1.125377141,0.469408439
0,1.088744318,0.497678823
0.168175195,1.178750237,0.462255026
-0.010040635,1.016564887,0.44784248
0.150557181,1.139046806,0.599139913
-0.072066935,0.807280185,-0.050977318
-0.061508939,0.977997182,0.229257432
-0.082717041,0.923658214,0.124036779
-0.160006963,1.059424433,0.303246464
0.176893899,1.103025752,0.455066507
-0.137414861,1.17356546,0.644241164
0.141655991,1.08005623,0.552648217
-0.137414861,1.068329252,0.287137964
0.009959852,1.041324509,0.490661955
0.03936891,1.047401519,0.525417886
0.01984036,1.085858356,0.440582535
-0.456732953,0.964737468,0.365912031
0.058596409,1.209191789,0.599139913
0.332261458,1.141753865,0.559378816
-0.051041288,0.865583868,0.270843183
-0.082717041,0.876780137,0.262624361
0.029642925,1.041324509,0.411175133
-0.292558073,1.111478235,0.418582991
0.086895336,1.074213379,0.303246464
0.123664374,1.04436854,0.388721249
-0.160006963,0.974701799,0.334923876
-0.061508939,0.94101834,0.295215191
0.132692055,1.108670291,0.559378816
0.029642925,1.17356546,0.462255026
-0.427682695,0.811293596,0.142144226
-0.148657858,1.016564887,0.319173546
-0.104300908,1.111478235,0.334923876
0.399884672,1.22644253,0.742590004
-0.072066935,1.062403285,0.469408439
0.132692055,1.204195749,0.736623497
0.21962005,1.181330451,0.552648217
0.176893899,1.103025752,0.490661955
-0.030370225,0.987806513,0.455066507
0.227997727,1.206697564,0.411175133
-0.093461073,0.961389633,0.334923876
0.176893899,1.141753865,0.490661955
0.159396598,1.119845499,0.462255026
0.211187618,1.264561203,0.605665806
0.227997727,1.144452097,0.545887149
0.058596409,1.08005623,0.455066507
-0.344724232,1.056434904,0.358227717
-0.194713981,1.000709892,0.433286256
0,0.977997182,0.327070521
-0.126275775,1.022823817,0.525417886
0.029642925,1.130872108,0.490661955
0.176893899,1.068329252,0.545887149
0.077533049,1.219093677,0.599139913
-0.171464443,1.016564887,0.342734167
0.096188495,0.774476254,0.287137964
-0.194713981,1.097342592,0.425953219
0.293139103,1.117065778,0.592585663
-0.126275775,1.050423522,0.342734167
0.01984036,1.0197002,0.350501936
0.077533049,1.065371534,0.490661955
0.168175195,1.209191789,0.572749865
0.077533049,0.96807204,0.483611519
-0.010040635,1.165726682,0.44784248
-0.010040635,1.088744318,0.425953219
0.123664374,0.974701799,0.373555391
-0.061508939,0.90950865,0.295215191
0.029642925,0.876780137,0.270843183
-0.072066935,1.053434625,0.592585663
0.01984036,1.04436854,0.418582991
0.392538907,1.488875233,1.136379832
0.512254911,1.541762317,1.05998866
0.457241618,1.561327189,1.164151035
0.428870026,1.391474604,0.96960616
0.485027793,1.536794917,1.035377178
0.538947536,1.540109961,1.035377178
0.512254911,1.471039575,0.985020665
0.293139103,1.525082303,1.093841474
0.414455924,1.495899602,0.911798544
0.34759024,1.454640674,0.943585848
0.392538907,1.447243242,1.020431906
0.421682381,1.538454166,1.131706376
0.194155238,1.443518806,0.873900774
0.421682381,1.506321688,1.025428772
0.332261458,1.424633212,0.840685027
0.362743135,1.485339767,0.96960616
0.584441614,1.488875233,1.05998866
0.498709659,1.458313971,1.035377178
0.269091798,1.41695305,1.020431906
0.414455924,1.551604977,1.030410494
0.436019321,1.478221608,0.94882343
0.285172464,1.481788603,0.906439122
0.498709659,1.514903996,1.07458163
0.464241982,1.562936045,0.985020665
0.260976403,1.385478922,0.995216626
0.399884672,1.543411246,1.045265852
0.478134658,1.449099002,0.97476056
0.285172464,1.458313971,0.954044128
0.385152385,1.526766119,0.995216626
0.464241982,1.449099002,0.933059518
0.538947536,1.469233958,1.089047384
0.616040373,1.511482144,1.150322699
0.485027793,1.504594093,0.995216626
0.457241618,1.541762317,1.005349367
0.316752154,1.467424261,1.035377178
0.269091798,1.514903996,1.055095616
0.421682381,1.504594093,1.020431906
0.058596409,1.236139734,0.718584985
0.355188391,1.528446382,1.010392313
0.385152385,1.456479425,1.117607333
0.428870026,1.566144004,1.025428772
0.518977254,1.575690759,1.141040316
0.565128592,1.589798638,1.182414378
0.269091798,1.387482432,0.8956663
0.464241982,1.545056763,1.098621803
0.308928306,1.472841132,0.943585848
0.308928306,1.41887997,0.922464104
0.609778177,1.497646089,1.11288114
0.457241618,1.52339492,0.990126605
0.634658904,1.530123108,1.030410494
0.252810028,1.447243242,0.97476056
0.590819514,1.514903996,1.103388464
0.464241982,1.514903996,1.045265852
0.505499171,1.538454166,1.227230645
0.123664374,1.469233958,0.979898689
0.443130722,1.509765698,1.04032893
0.370255024,1.577270767,1.055095616
0.33994812,1.458313971,0.943585848
0.558630091,1.506321688,1.04032893
0.498709659,1.428445983,0.995216626
0.471206191,1.469233958,1.015419789
0.565128592,1.472841132,0.990126605
0.385152385,1.513194905,0.97476056
0.308928306,1.454640674,1.020431906
0.244591953,1.367220285,0.846269421
0.407190181,1.518311227,1.098621803
0.436019321,1.594445943,1.079417556
0.436019321,1.516609431,1.045265852
0.545539897,1.536794917,1.055095616
0.260976403,1.465610468,0.884820569
0.525666566,1.541762317,1.11288114
0.571596466,1.626233658,1.195983756
0.538947536,1.556480962,1.050188047
0.518977254,1.511482144,0.979898689
0.399884672,1.485339767,1.084239443
0.385152385,1.428445983,0.96960616
0.21962005,1.572521262,1.06973157
0.34759024,1.508045551,1.005349367
0.33994812,1.413085323,0.995216626
0.491885995,1.605184617,1.000290843
0.584441614,1.492395135,1.089047384
0.421682381,1.46014433,1.064867279
0.227997727,1.441650091,0.906439122
0.269091798,1.513194905,1.05998866
0.392538907,1.551604977,1.11288114
0.578034035,1.476432131,0.995216626
0.538947536,1.513194905,1.064867279
0.236321437,1.415021508,0.8956663
0.407190181,1.554858957,1.005349367
0.518977254,1.520009397,1.05998866
0.324529668,1.52339492,1.035377178
0.443130722,1.581991973,1.005349367
0.498709659,1.583559476,1.079417556
0.277156922,1.492395135,0.89025262
0.385152385,1.554858957,1.035377178
0.392538907,1.490637121,1.025428772
0.377724597,1.490637121,0.990126605
0.505499171,1.53179631,1.030410494
0.385152385,1.589798638,1.108141547
0.414455924,1.456479425,1.05998866
0.491885995,1.594445943,1.222801729
0.324529668,1.580421362,1.055095616
0.571596466,1.543411246,1.015419789
0.21962005,1.483566156,0.97476056
0.285172464,1.506321688,1.093841474
0.362743135,1.42080229,0.879370003
0.552100637,1.530123108,1.141040316
0.132692055,1.377414831,0.922464104
0.622274372,1.600600178,1.136379832
0.505499171,1.449099002,1.07458163
0.421682381,1.526766119,1.015419789
0.428870026,1.478221608,0.906439122
0.377724597,1.361041335,0.812463608
0.377724597,1.432240767,1.020431906
0.471206191,1.516609431,1.030410494
0.308928306,1.501127648,1.108141547
0.377724597,1.465610468,1.07458163
0.64080999,1.595988997,1.154944762
0.603487497,1.377414831,0.933059518
0.377724597,1.511482144,1.05998866
0.277156922,1.450950481,0.995216626
0.355188391,1.434131464,1.010392313
0.21962005,1.514903996,0.995216626
0.450204675,1.551604977,1.020431906
0.324529668,1.399400203,0.89025262
0.478134658,1.509765698,1.055095616
0.428870026,1.447243242,0.862905733
0.464241982,1.499388765,0.96960616
0.436019321,1.578847631,1.145687911
0.114571924,1.513194905,0.938331253
0.464241982,1.502862752,1.093841474
0.362743135,1.461970521,1.010392313
0.443130722,1.551604977,0.985020665
0.525666566,1.488875233,1.050188047
0.150557181,1.454640674,0.906439122
0.590819514,1.513194905,0.995216626
0.150557181,1.509765698,0.97476056
0.407190181,1.42080229,0.995216626
0.491885995,1.485339767,0.995216626
0.414455924,1.545056763,1.093841474
0.565128592,1.588243452,1.089047384
0.436019321,1.488875233,1.064867279
0.545539897,1.447243242,0.979898689
0.532323208,1.520009397,1.025428772
0.407190181,1.509765698,1.000290843
0.565128592,1.569339044,1.05998866
0.324529668,1.471039575,1.035377178
0.211187618,1.49414929,0.906439122
0.518977254,1.589798638,1.098621803
0.450204675,1.483566156,1.035377178
0.332261458,1.469233958,0.873900774
0.324529668,1.461970521,0.96960616
0.392538907,1.541762317,1.089047384
0.518977254,1.502862752,1.089047384
0.277156922,1.434131464,0.8956663
0.436019321,1.471039575,1.084239443
0.505499171,1.580421362,1.131706376
0.399884672,1.430345613,0.979898689
0.105413656,1.497646089,0.96960616
0.407190181,1.428445983,0.911798544
0.3010575,1.42080229,0.868412735
0.485027793,1.521703956,1.098621803
0.269091798,1.559715065,1.103388464
0.578034035,1.597529047,1.182414378
0.332261458,1.405293722,0.979898689
0.538947536,1.564541646,1.093841474
0.512254911,1.556480962,1.07458163
0.505499171,1.549972975,1.093841474
0.590819514,1.530123108,1.18694958
0.370255024,1.436017725,0.959248066
0.362743135,1.508045551,0.943585848
0.308928306,1.502862752,1.089047384
0.436019321,1.551604977,1.045265852
0.552100637,1.545056763,1.209445555
0.399884672,1.543411246,1.084239443
0.308928306,1.403333997,0.911798544
0.185553618,1.485339767,1.050188047
0.485027793,1.454640674,1.07458163
0.428870026,1.536794917,1.030410494
0.505499171,1.516609431,1.015419789
0.471206191,1.516609431,1.127019865
0.505499171,1.411144474,0.906439122
0.370255024,1.399400203,0.829456843
0.578034035,1.578847631,1.103388464
0.414455924,1.541762317,1.030410494
0.498709659,1.487109454,1.084239443
0.316752154,1.513194905,0.922464104
0.332261458,1.508045551,0.990126605
0.236321437,1.538454166,0.94882343
0.491885995,1.592899872,1.168735404
0.392538907,1.569339044,1.093841474
0.443130722,1.526766119,1.000290843
0.316752154,1.36310623,0.846269421
0.646933983,1.605184617,1.231648106
0.332261458,1.562936045,1.079417556
0.293139103,1.415021508,0.954044128
0.308928306,1.478221608,1.030410494
0.478134658,1.490637121,1.015419789
0.392538907,1.495899602,1.015419789
0.244591953,1.508045551,0.94882343
0.545539897,1.467424261,0.954044128
0.436019321,1.581991973,1.127019865
0.478134658,1.521703956,1.05998866
0.436019321,1.481788603,1.025428772
0.308928306,1.509765698,1.005349367
0.428870026,1.520009397,1.089047384
0.202699622,1.371313533,0.818148371
0.464241982,1.472841132,1.04032893
0.407190181,1.504594093,1.000290843
0.414455924,1.490637121,0.954044128
0.428870026,1.528446382,1.089047384
0.414455924,1.458313971,1.122320212
0.590819514,1.567743133,1.150322699
0.244591953,1.490637121,0.933059518
0.407190181,1.409198938,0.979898689
0.450204675,1.432240767,0.906439122
0.457241618,1.533466003,1.06973157
0.21962005,1.481788603,1.06973157
0.478134658,1.467424261,1.06973157
0.590819514,1.603659423,1.093841474
0.436019321,1.463792561,1.030410494
0.332261458,1.501127648,1.000290843
0.293139103,1.508045551,1.07458163
0.105413656,1.371313533,0.801032174
0.552100637,1.591350775,1.131706376
0.478134658,1.526766119,1.050188047
0.114571924,1.559715065,1.020431906
0.590819514,1.492395135,1.045265852
0.269091798,1.356895686,0.938331253
0.443130722,1.42080229,0.985020665
0.252810028,1.407248695,0.985020665
0.407190181,1.559715065,1.035377178
0.168175195,1.461970521,0.979898689
0.525666566,1.497646089,1.06973157
0.450204675,1.591350775,1.127019865
0.478134658,1.572521262,0.985020665
0.464241982,1.516609431,1.055095616
0.512254911,1.551604977,1.055095616
0.457241618,1.518311227,0.979898689
0.260976403,1.443518806,0.979898689
0.355188391,1.525082303,1.079417556
0.33994812,1.461970521,1.030410494
0.377724597,1.422720031,0.964435369
0.464241982,1.535132201,1.089047384
0.362743135,1.530123108,1.035377178
0.277156922,1.49414929,0.938331253
0.414455924,1.441650091,0.97476056
0.498709659,1.578847631,1.136379832
0.464241982,1.518311227,0.990126605
0.399884672,1.428445983,0.927770512
0.392538907,1.495899602,1.030410494
0.538947536,1.577270767,1.079417556
0.525666566,1.461970521,1.000290843
0.260976403,1.487109454,1.064867279
0.525666566,1.501127648,1.020431906
0.141655991,1.55809966,1.020431906
0.450204675,1.480007093,1.045265852
0.485027793,1.55809966,1.079417556
0.370255024,1.495899602,1.117607333
0.498709659,1.469233958,1.055095616
0.414455924,1.533466003,1.093841474
0.316752154,1.403333997,0.94882343
0.565128592,1.536794917,1.045265852
0.355188391,1.499388765,1.015419789
0.597168041,1.535132201,1.093841474
0.308928306,1.472841132,0.922464104
0.428870026,1.465610468,1.005349367
0.21962005,1.49414929,0.959248066
0.34759024,1.502862752,0.97476056
0.33994812,1.495899602,0.954044128
0.443130722,1.452797699,0.990126605
0.355188391,1.443518806,1.005349367
0.597168041,1.422720031,0.933059518
0.421682381,1.540109961,1.084239443
0.392538907,1.465610468,0.884820569
0.355188391,1.492395135,0.97476056
0.399884672,1.474638644,0.862905733
0.277156922,1.472841132,0.964435369
0.735714287,1.567743133,1.191472682
0.471206191,1.597529047,1.108141547
0.399884672,1.556480962,1.045265852
0.471206191,1.485339767,1.064867279
0.285172464,1.387482432,0.901061754
0.407190181,1.566144004,1.055095616
0.609778177,1.629195338,1.173307366
0.414455924,1.476432131,0.777916728
0.332261458,1.548337614,1.064867279
0.362743135,1.514903996,1.000290843
0.505499171,1.474638644,0.954044128
0.227997727,1.399400203,0.829456843
0.471206191,1.556480962,1.127019865
0.392538907,1.481788603,0.94882343
0.498709659,1.506321688,1.050188047
0.377724597,1.564541646,1.108141547
0.498709659,1.432240767,0.990126605
0.414455924,1.480007093,0.964435369
0.706740326,1.540109961,1.045265852
0.399884672,1.449099002,0.954044128
0.478134658,1.578847631,1.103388464
0.436019321,1.518311227,1.050188047
0.34759024,1.403333997,1.04032893
0.355188391,1.626233658,1.07458163
0.236321437,1.46014433,0.94882343
0.316752154,1.485339767,0.995216626
0.485027793,1.499388765,1.07458163
0.485027793,1.516609431,1.04032893
0.385152385,1.430345613,1.000290843
0.362743135,1.561327189,1.045265852
0.407190181,1.456479425,1.122320212
0.464241982,1.432240767,0.938331253
0.260976403,1.492395135,1.098621803
0.355188391,1.426541856,0.906439122
0.597168041,1.458313971,1.04032893
0.491885995,1.538454166,1.108141547
0.525666566,1.546698882,1.055095616
0.421682381,1.528446382,1.005349367
0.532323208,1.55809966,1.098621803
0.552100637,1.538454166,1.050188047
0.464241982,1.456479425,1.000290843
0.478134658,1.472841132,0.979898689
0.478134658,1.452797699,0.990126605
0.211187618,1.437899571,0.954044128
0.491885995,1.497646089,1.084239443
0.086895336,1.415021508,0.8956663
0.471206191,1.497646089,0.995216626
0.428870026,1.60974261,1.177866998
0.552100637,1.520009397,1.035377178
0.324529668,1.437899571,0.938331253
0.399884672,1.492395135,1.035377178
0.33994812,1.478221608,0.911798544
0.485027793,1.61427445,1.093841474
0.512254911,1.551604977,1.079417556
0.211187618,1.525082303,1.055095616
0.159396598,1.401369498,1.010392313
0.457241618,1.490637121,1.093841474
0.227997727,1.389480985,0.901061754
0.21962005,1.581991973,1.06973157
0.464241982,1.454640674,0.959248066
0.436019321,1.441650091,0.990126605
0.571596466,1.553233633,1.195983756
0.450204675,1.49414929,1.04032893
0.518977254,1.541762317,1.079417556
0.512254911,1.49414929,1.064867279
0.377724597,1.533466003,1.084239443
0.252810028,1.348540206,0.933059518
0.64080999,1.516609431,1.010392313
0.609778177,1.621770173,1.150322699
0.428870026,1.564541646,1.025428772
0.518977254,1.530123108,1.035377178
0.457241618,1.52339492,1.117607333
0.545539897,1.502862752,1.141040316
0.677156717,1.589798638,1.159554181
0.377724597,1.566144004,1.07458163
1.66813,1.770803548,1.667030428
1.836361652,1.738055548,1.649682358
1.723128604,1.646735355,1.515924581
1.902412549,1.784253643,1.708013937
1.796595308,1.738055548,1.614487765
1.793718252,1.695765487,1.560392545
1.658781362,1.717196672,1.708013937
1.779257868,1.670932717,1.600218535
1.858668084,1.785464899,1.784133418
1.913173796,1.763367755,1.764572183
1.822267804,1.655360923,1.667030428
1.62722643,1.764612005,1.751417326
1.839166238,1.717196672,1.600218535
1.735104686,1.743184247,1.748114144
1.538825434,1.714549684,1.51967238
1.729127515,1.810473515,1.677361591
1.883413881,1.735478488,1.673924278
1.744030064,1.706554495,1.571340932
1.872460638,1.740624117,1.673924278
1.655653219,1.734186756,1.656641175
1.816596834,1.757116464,1.704632998
2.069384967,1.840356596,1.866636357
1.711064848,1.612766725,1.527144664
1.646232638,1.663892875,1.614487765
1.92652989,1.779389622,1.670480566
1.620841337,1.745735991,1.600218535
1.841966137,1.743184247,1.728171693
1.630409591,1.765854266,1.793838391
1.929188529,1.66812435,1.708013937
1.787949177,1.776946131,1.708013937
1.827919598,1.852659183,1.832167757
1.601533901,1.694406343,1.649682358
1.847551945,1.732892881,1.738169498
1.973760712,1.778168838,1.704632998
1.655653219,1.740624117,1.673924278
1.883413881,1.715874299,1.767846547
1.723128604,1.673731071,1.574975779
1.738085174,1.786674266,1.600218535
1.861435661,1.768332848,1.673924278
1.805196782,1.653929882,1.5676988
1.633586532,1.643839019,1.49706751
1.394488483,1.63655121,1.481837834
1.78505712,1.697122276,1.694453129
1.770520849,1.72246389,1.500854796
1.822267804,1.710562311,1.708013937
1.744030064,1.804591919,1.761292102
1.866957182,1.639474434,1.639194585
1.918528872,1.811644488,1.721476629
1.92652989,1.759623014,1.835327176
1.813754112,1.763367755,1.596633752
1.853119215,1.721150412,1.49706751
1.535456295,1.581991973,1.399673682
1.62722643,1.646735355,1.49706751
1.787949177,1.755860154,1.718120064
1.452388091,1.739340891,1.61093088
1.729127515,1.776946131,1.714757445
1.307322038,1.566144004,1.283788417
1.723128604,1.731596855,1.632169364
1.968577052,1.812813691,1.646193069
1.494463446,1.752079007,1.663573836
1.572133809,1.649621068,1.538295365
1.877946161,1.849323362,1.649682358
1.692801644,1.732892881,1.564049349
1.575427048,1.714549684,1.607367068
1.515091282,1.706554495,1.691047402
1.787949177,1.770803548,1.741490254
1.636757281,1.772035957,1.724827163
1.813754112,1.713222819,1.704632998
1.897006134,1.653929882,1.69785262
1.744030064,1.723775161,1.68421713
1.655653219,1.703871159,1.628646653
1.853119215,1.750814532,1.816291325
1.53208006,1.594445943,1.481837834
1.880682238,1.775721496,1.564049349
1.538825434,1.632145933,1.458747296
1.78505712,1.690314697,1.549377671
1.850337889,1.738055548,1.711388744
1.617639351,1.682066733,1.600218535
1.841966137,1.679298011,1.667030428
1.545542561,1.559715065,1.350947622
1.913173796,1.702526032,1.670480566
1.711064848,1.736768083,1.649682358
1.802334554,1.770803548,1.680792533
1.773438301,1.680683595,1.545691108
1.899711503,1.748279402,1.642697155
1.787949177,1.707892718,1.738169498
1.942419633,1.758370749,1.751417326
1.732118807,1.709228654,1.582223754
1.813754112,1.812813691,1.751417326
1.636757281,1.639474434,1.474174118
1.790836214,1.684825711,1.40766502
1.902412549,1.773266414,1.793838391
1.598293507,1.760873266,1.574975779
1.528696698,1.735478488,1.462616529
1.761737578,1.798665292,1.764572183
2.091276786,1.798665292,1.741490254
1.810906542,1.717196672,1.777635569
1.749953648,1.719834722,1.578603375
1.595046612,1.731596855,1.632169364
1.412811688,1.49414929,1.411647161
1.83073835,1.744461164,1.721476629
1.825096089,1.744461164,1.527144664
1.764670508,1.672333141,1.545691108
1.473565073,1.608226199,1.481837834
1.646232638,1.744461164,1.639194585
1.796595308,1.758370749,1.639194585
1.755856096,1.752079007,1.704632998
1.91585345,1.774494925,1.632169364
1.47706726,1.574107595,1.403673876
1.787949177,1.711893697,1.466477382
1.501369063,1.670932717,1.663573836
1.620841337,1.784253643,1.618037754
1.825096089,1.695765487,1.470329898
1.508244913,1.589798638,1.415620345
1.701958624,1.787881749,1.744805128
1.692801644,1.79149296,1.621580878
1.633586532,1.578847631,1.391645949
1.996894556,1.745735991,1.738169498
2.049690312,1.758370749,1.829003076
1.767598258,1.734186756,1.500854796
1.68359327,1.717196672,1.614487765
1.758799447,1.656789363,1.61093088
2.064482303,1.780608489,1.673924278
1.624037021,1.665305902,1.419584619
1.899711503,1.772035957,1.790608944
1.97117085,1.784253643,1.803493733
1.572133809,1.606706872,1.458747296
1.741060293,1.707892718,1.639194585
1.819434725,1.731596855,1.822657847
1.886141105,1.824409493,1.957608664
1.525306172,1.703871159,1.589442991
1.918528872,1.770803548,1.714757445
1.907801728,1.677909976,1.527144664
1.850337889,1.818633336,1.829003076
1.701958624,1.688946052,1.603796297
1.714089085,1.702526032,1.603796297
1.910489893,1.780608489,1.714757445
1.575427048,1.709228654,1.667030428
1.805196782,1.713222819,1.691047402
2.001993223,1.847091431,1.825833113
1.929188529,1.833562429,1.751417326
1.782160024,1.728998326,1.790608944
1.633586532,1.665305902,1.560392545
1.910489893,1.721150412,1.512168962
1.872460638,1.718516811,1.677361591
1.671234366,1.717196672,1.500854796
1.866957182,1.721150412,1.600218535
1.855895941,1.745735991,1.754714697
1.894296426,1.697122276,1.545691108
1.677425481,1.585123882,1.454869641
1.945053535,1.86694969,1.897440862
1.875205633,1.697122276,1.639194585
1.652519068,1.600600178,1.673924278
1.62722643,1.727695809,1.589442991
1.511671765,1.697122276,1.653165051
1.847551945,1.778168838,1.784133418
1.965979305,1.789087356,1.734842835
1.698911968,1.723775161,1.694453129
1.604767821,1.652496232,1.564049349
1.855895941,1.770803548,1.767846547
1.548890614,1.659638479,1.708013937
1.782160024,1.66812435,1.589442991
1.518503499,1.680683595,1.538295365
1.692801644,1.726391113,1.545691108
1.805196782,1.802226709,1.78737396
1.525306172,1.648179534,1.458747296
1.581993424,1.789087356,1.621580878
2.007076769,1.772035957,1.84163031
1.655653219,1.719834722,1.646193069
1.986651457,1.793891121,1.809903343
1.744030064,1.778168838,1.621580878
1.595046612,1.661059172,1.462616529
1.767598258,1.701178587,1.741490254
1.942419633,1.757116464,1.751417326
1.78505712,1.551604977,1.371414843
1.955548557,1.669529789,1.718120064
1.68359327,1.779389622,1.667030428
1.677425481,1.683447436,1.578603375
1.790836214,1.646735355,1.541997019
1.607995298,1.740624117,1.628646653
1.93184301,1.732892881,1.625117167
1.746994508,1.713222819,1.621580878
1.761737578,1.784253643,1.793838391
1.487527772,1.640931986,1.549377671
1.604767821,1.620276714,1.403673876
1.749953648,1.744461164,1.673924278
1.504810691,1.683447436,1.450983521
1.744030064,1.752079007,1.515924581
2.009612904,1.745735991,1.744805128
1.698911968,1.741905233,1.574975779
1.604767821,1.730298673,1.758006281
1.591793185,1.76956918,1.764572183
1.247716111,1.617281289,1.462616529
1.758799447,1.617281289,1.447088895
2.024751548,1.839228382,1.806701252
1.711064848,1.707892718,1.564049349
1.958162235,1.763367755,1.738169498
1.572133809,1.606706872,1.443185717
1.866957182,1.793891121,1.764572183
1.711064848,1.684825711,1.621580878
1.711064848,1.747008735,1.642697155
1.735104686,1.605184617,1.530869225
1.83073835,1.736768083,1.691047402
1.744030064,1.686201567,1.607367068
1.799467402,1.725084233,1.5676988
1.686668478,1.752079007,1.603796297
1.617639351,1.793891121,1.694453129
1.758799447,1.707892718,1.512168962
1.796595308,1.840356596,1.69785262
1.398170255,1.693044835,1.751417326
1.886141105,1.832424229,1.646193069
1.847551945,1.783040494,1.829003076
1.643080307,1.656789363,1.564049349
1.588533198,1.630672016,1.635685331
1.773438301,1.725084233,1.639194585
1.813754112,1.694406343,1.718120064
1.816596834,1.738055548,1.578603375
1.72012094,1.744461164,1.728171693
1.729127515,1.677909976,1.603796297
1.729127515,1.715874299,1.653165051
1.68359327,1.783040494,1.600218535
